facility_code,facility_name,facility_type,zone,municipality,district,latitude,longitude,source_dataset,bus_status,solver_ready,bus_id,voltage_kv,topology_role,voltage_level_status,notes
0806P5061500,LAMEIRAS,PC_AT,Algarve,Lagoa,Faro,37.1335833687369,-8.42640918187564,pc-at_2025,candidate,False,0806P5061500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0806S5060700,LAGOA,SE_AT,Algarve,Lagoa,Faro,37.1189572567284,-8.46782768859256,se-at_2025,candidate,False,0806S5060700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0806S5060700,LAGOA,SE_AT,Algarve,Lagoa,Faro,37.1189572567284,-8.46782768859256,se-at_2025,candidate,False,0806S5060700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0807P5907400,BENSAFRIM,PC_AT,Algarve,Lagos,Faro,37.1574799413709,-8.71180098011826,pc-at_2025,candidate,False,0807P5907400_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0807S5063100,LAGOS,SE_AT,Algarve,Lagos,Faro,37.1045229233398,-8.69537961713379,se-at_2025,candidate,False,0807S5063100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0807S5063100,LAGOS,SE_AT,Algarve,Lagos,Faro,37.1045229233398,-8.69537961713379,se-at_2025,candidate,False,0807S5063100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0808P5904200,AMEIXIAL,PC_AT,Algarve,Loulé,Faro,37.3486865016334,-7.97038794267107,pc-at_2025,candidate,False,0808P5904200_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5060200,LOULÉ,SE_AT,Algarve,Loulé,Faro,37.1366749617201,-8.00580866273788,se-at_2025,candidate,False,0808S5060200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5060200,LOULÉ,SE_AT,Algarve,Loulé,Faro,37.1366749617201,-8.00580866273788,se-at_2025,candidate,False,0808S5060200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0808S5063300,QUARTEIRA,SE_AT,Algarve,Loulé,Faro,37.0835052788915,-8.07660062289182,se-at_2025,candidate,False,0808S5063300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5063300,QUARTEIRA,SE_AT,Algarve,Loulé,Faro,37.0835052788915,-8.07660062289182,se-at_2025,candidate,False,0808S5063300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0808S5063400,VILAMOURA,SE_AT,Algarve,Loulé,Faro,37.1159490104956,-8.14067813987665,se-at_2025,candidate,False,0808S5063400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5063400,VILAMOURA,SE_AT,Algarve,Loulé,Faro,37.1159490104956,-8.14067813987665,se-at_2025,candidate,False,0808S5063400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0808S5903600,ALMANCIL,SE_AT,Algarve,Loulé,Faro,37.0722491432604,-7.99178435269155,se-at_2025,candidate,False,0808S5903600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5903600,ALMANCIL,SE_AT,Algarve,Loulé,Faro,37.0722491432604,-7.99178435269155,se-at_2025,candidate,False,0808S5903600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0808S5904800,VILAMOURA B,SE_AT,Algarve,Loulé,Faro,37.0874291393989,-8.10168136858979,se-at_2025,candidate,False,0808S5904800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0808S5904800,VILAMOURA B,SE_AT,Algarve,Loulé,Faro,37.0874291393989,-8.10168136858979,se-at_2025,candidate,False,0808S5904800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0809S5060500,MONCHIQUE,SE_AT,Algarve,Monchique,Faro,37.2969484848498,-8.5693677629858,se-at_2025,candidate,False,0809S5060500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0809S5060500,MONCHIQUE,SE_AT,Algarve,Monchique,Faro,37.2969484848498,-8.5693677629858,se-at_2025,candidate,False,0809S5060500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0810S5063600,OLHÃO,SE_AT,Algarve,Olhão,Faro,37.0495570232155,-7.82730246825139,se-at_2025,candidate,False,0810S5063600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0810S5063600,OLHÃO,SE_AT,Algarve,Olhão,Faro,37.0495570232155,-7.82730246825139,se-at_2025,candidate,False,0810S5063600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0811S5060400,PORTO DE LAGOS,SE_AT,Algarve,Portimão,Faro,37.1772224457455,-8.53221157894838,se-at_2025,candidate,False,0811S5060400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0811S5060400,PORTO DE LAGOS,SE_AT,Algarve,Portimão,Faro,37.1772224457455,-8.53221157894838,se-at_2025,candidate,False,0811S5060400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0811S5063200,PORTIMÃO,SE_AT,Algarve,Portimão,Faro,37.1247733089331,-8.5591266423204,se-at_2025,candidate,False,0811S5063200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0811S5063200,PORTIMÃO,SE_AT,Algarve,Portimão,Faro,37.1247733089331,-8.5591266423204,se-at_2025,candidate,False,0811S5063200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0812S5062100,SÃO BRÁS DE ALPORTEL,SE_AT,Algarve,São Brás de Alportel,Faro,37.1493771641207,-7.8927256705816,se-at_2025,candidate,False,0812S5062100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0812S5062100,SÃO BRÁS DE ALPORTEL,SE_AT,Algarve,São Brás de Alportel,Faro,37.1493771641207,-7.8927256705816,se-at_2025,candidate,False,0812S5062100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0813S5061900,SÃO BARTOLOMEU MESSINES,SE_AT,Algarve,Silves,Faro,37.2562571692378,-8.25932784941583,se-at_2025,candidate,False,0813S5061900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0813S5061900,SÃO BARTOLOMEU MESSINES,SE_AT,Algarve,Silves,Faro,37.2562571692378,-8.25932784941583,se-at_2025,candidate,False,0813S5061900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0813S5062000,SILVES,SE_AT,Algarve,Silves,Faro,37.1776305926088,-8.42400004930543,se-at_2025,candidate,False,0813S5062000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0813S5062000,SILVES,SE_AT,Algarve,Silves,Faro,37.1776305926088,-8.42400004930543,se-at_2025,candidate,False,0813S5062000_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0813S5062400,TUNES,SE_AT,Algarve,Silves,Faro,37.1644338506322,-8.26265211307154,se-at_2025,candidate,False,0813S5062400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0813S5062400,TUNES,SE_AT,Algarve,Silves,Faro,37.1644338506322,-8.26265211307154,se-at_2025,candidate,False,0813S5062400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0813S5062800,ARMAÇÃO DE PERA,SE_AT,Algarve,Silves,Faro,37.1195496155097,-8.36963522848442,se-at_2025,candidate,False,0813S5062800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0813S5062800,ARMAÇÃO DE PERA,SE_AT,Algarve,Silves,Faro,37.1195496155097,-8.36963522848442,se-at_2025,candidate,False,0813S5062800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0814S5060300,CACHOPO,SE_AT,Algarve,Tavira,Faro,37.3567001843327,-7.81978611458765,se-at_2025,candidate,False,0814S5060300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0814S5060300,CACHOPO,SE_AT,Algarve,Tavira,Faro,37.3567001843327,-7.81978611458765,se-at_2025,candidate,False,0814S5060300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0814S5062600,TAVIRA,SE_AT,Algarve,Tavira,Faro,37.1272916474179,-7.67001960292178,se-at_2025,candidate,False,0814S5062600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0814S5062600,TAVIRA,SE_AT,Algarve,Tavira,Faro,37.1272916474179,-7.67001960292178,se-at_2025,candidate,False,0814S5062600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0814S5413300,CONCEIÇÃO,SE_AT,Algarve,Tavira,Faro,37.1859823177839,-7.57249692859118,se-at_2025,candidate,False,0814S5413300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0814S5413300,CONCEIÇÃO,SE_AT,Algarve,Tavira,Faro,37.1859823177839,-7.57249692859118,se-at_2025,candidate,False,0814S5413300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0815S5061600,VILA DO BISPO,SE_AT,Algarve,Vila do Bispo,Faro,37.0793171812525,-8.90997690391322,se-at_2025,candidate,False,0815S5061600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0815S5061600,VILA DO BISPO,SE_AT,Algarve,Vila do Bispo,Faro,37.0793171812525,-8.90997690391322,se-at_2025,candidate,False,0815S5061600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0903S5008700,CELORICO,SE_AT,Beiras e Serra da Estrela,Celorico da Beira,Guarda,40.6431026741739,-7.38887422603366,se-at_2025,candidate,False,0903S5008700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0903S5008700,CELORICO,SE_AT,Beiras e Serra da Estrela,Celorico da Beira,Guarda,40.6431026741739,-7.38887422603366,se-at_2025,candidate,False,0903S5008700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0906S5008600,GOUVEIA,SE_AT,Beiras e Serra da Estrela,Gouveia,Guarda,40.4962776822769,-7.60191469453539,se-at_2025,candidate,False,0906S5008600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0906S5008600,GOUVEIA,SE_AT,Beiras e Serra da Estrela,Gouveia,Guarda,40.4962776822769,-7.60191469453539,se-at_2025,candidate,False,0906S5008600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0907S5007100,GUARDA,SE_AT,Beiras e Serra da Estrela,Guarda,Guarda,40.5385384299677,-7.28757151518777,se-at_2025,candidate,False,0907S5007100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0907S5007100,GUARDA,SE_AT,Beiras e Serra da Estrela,Guarda,Guarda,40.5385384299677,-7.28757151518777,se-at_2025,candidate,False,0907S5007100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0907S5024600,CASAL DE CINZA,SE_AT,Beiras e Serra da Estrela,Guarda,Guarda,40.5313144839516,-7.21050387588245,se-at_2025,candidate,False,0907S5024600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0907S5024600,CASAL DE CINZA,SE_AT,Beiras e Serra da Estrela,Guarda,Guarda,40.5313144839516,-7.21050387588245,se-at_2025,candidate,False,0907S5024600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0909S5007600,MARVÃO,SE_AT,Beiras e Serra da Estrela,Mêda,Guarda,41.0189088792756,-7.18287132966389,se-at_2025,candidate,False,0909S5007600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0909S5007600,MARVÃO,SE_AT,Beiras e Serra da Estrela,Mêda,Guarda,41.0189088792756,-7.18287132966389,se-at_2025,candidate,False,0909S5007600_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
