dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.outputs.maps.at_paper_logic_largest_component.html,json_pointer,Release field `$.outputs.maps.at_paper_logic_largest_component.html` from `core_topology/at_paper_logic_summary.json`.,string,string,not_applicable,False,0,0.0,[],"[""<PROJECT_ROOT>/reports/maps/at_paper_logic_largest_component.html""]","[""<PROJECT_ROOT>/reports/maps/at_paper_logic_largest_component.html""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.outputs.maps.at_paper_logic_merged_circuits.html,json_pointer,Release field `$.outputs.maps.at_paper_logic_merged_circuits.html` from `core_topology/at_paper_logic_summary.json`.,string,string,not_applicable,False,0,0.0,[],"[""<PROJECT_ROOT>/reports/maps/at_paper_logic_merged_circuits.html""]","[""<PROJECT_ROOT>/reports/maps/at_paper_logic_merged_circuits.html""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.outputs.maps.at_paper_logic_raw_segments.html,json_pointer,Release field `$.outputs.maps.at_paper_logic_raw_segments.html` from `core_topology/at_paper_logic_summary.json`.,string,string,not_applicable,False,0,0.0,[],"[""<PROJECT_ROOT>/reports/maps/at_paper_logic_raw_segments.html""]","[""<PROJECT_ROOT>/reports/maps/at_paper_logic_raw_segments.html""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.outputs.merged_circuits,json_pointer,Release field `$.outputs.merged_circuits` from `core_topology/at_paper_logic_summary.json`.,string,string,not_applicable,False,0,0.0,[],"[""<PROJECT_ROOT>/data/processed/at_merged_circuits.geojson""]","[""<PROJECT_ROOT>/data/processed/at_merged_circuits.geojson""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.outputs.union_find_groups,json_pointer,Release field `$.outputs.union_find_groups` from `core_topology/at_paper_logic_summary.json`.,string,string,not_applicable,False,0,0.0,[],"[""<PROJECT_ROOT>/data/processed/at_union_find_groups.csv""]","[""<PROJECT_ROOT>/data/processed/at_union_find_groups.csv""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.previous_step_2a.clean_inter_substation_lines,json_pointer,Release field `$.previous_step_2a.clean_inter_substation_lines` from `core_topology/at_paper_logic_summary.json`.,integer,integer,not_applicable,False,0,0.0,[],"[""61""]","[""61""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.previous_step_2a.largest_component_size,json_pointer,Release field `$.previous_step_2a.largest_component_size` from `core_topology/at_paper_logic_summary.json`.,integer,integer,not_applicable,False,0,0.0,[],"[""6""]","[""6""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.previous_step_2a.merged_edges,json_pointer,Release field `$.previous_step_2a.merged_edges` from `core_topology/at_paper_logic_summary.json`.,integer,integer,not_applicable,False,0,0.0,[],"[""51""]","[""51""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.ambiguous,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.ambiguous`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""61""]","[""61""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.clean_branch_count,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.clean_branch_count`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""358""]","[""358""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.connected_components,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.connected_components`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""61""]","[""61""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.endpoint_snap_threshold_m,json_pointer,Distance or length measurement field `$.selected_strategy.endpoint_snap_threshold_m`.,number,distance_m,m,False,0,0.0,[],"[""0.5""]","[""0.5""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.facility_buffer_m,json_pointer,Distance or length measurement field `$.selected_strategy.facility_buffer_m`.,integer,distance_m,m,False,0,0.0,[],"[""100""]","[""100""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.facility_node_set,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.facility_node_set`; interpret according to the file-level method documentation.",string,ratio_or_score,unitless,False,0,0.0,[],"[""B""]","[""B""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.graph_edges,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.graph_edges`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""358""]","[""358""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.graph_nodes,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.graph_nodes`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""375""]","[""375""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.inter_facility_circuits,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.inter_facility_circuits`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""358""]","[""358""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.isolated,json_pointer,Release field `$.selected_strategy.isolated` from `core_topology/at_paper_logic_summary.json`.,integer,latitude_degrees,decimal_degrees,False,0,0.0,[],"[""215""]","[""215""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.isolated_nodes,json_pointer,Release field `$.selected_strategy.isolated_nodes` from `core_topology/at_paper_logic_summary.json`.,boolean,latitude_degrees,decimal_degrees,False,0,0.0,[],"[""0""]","[""0""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.largest_component_size,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.largest_component_size`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""53""]","[""53""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.loop,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.loop`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""5""]","[""5""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.merge_mode,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.merge_mode`; interpret according to the file-level method documentation.",string,ratio_or_score,unitless,False,0,0.0,[],"[""voltage-status-aware""]","[""voltage-status-aware""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.merged_circuits,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.merged_circuits`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""1342""]","[""1342""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.mixed_status_circuits,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.mixed_status_circuits`; interpret according to the file-level method documentation.",boolean,ratio_or_score,unitless,False,0,0.0,[],"[""0""]","[""0""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.mixed_voltage_circuits,json_pointer,Release field `$.selected_strategy.mixed_voltage_circuits` from `core_topology/at_paper_logic_summary.json`.,boolean,voltage,kV or V as encoded by field; see field description,False,0,0.0,[],"[""0""]","[""0""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.raw_line_features,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.raw_line_features`; interpret according to the file-level method documentation.",integer,ratio_or_score,unitless,False,0,0.0,[],"[""5334""]","[""5334""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.reason,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.reason`; interpret according to the file-level method documentation.",string,ratio_or_score,unitless,False,0,0.0,[],"[""no mixed-voltage circuits; moderate facility buffer; conservative endpoint snapping""]","[""no mixed-voltage circuits; moderate facility buffer; conservative endpoint snapping""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.recommended_yes_no,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.recommended_yes_no`; interpret according to the file-level method documentation.",string,ratio_or_score,unitless,False,0,0.0,[],"[""yes""]","[""yes""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
v1.0.0,core_topology/at_paper_logic_summary.json,core_topology,json,$.selected_strategy.reduction_percentage,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.selected_strategy.reduction_percentage`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""74.8406""]","[""74.8406""]",none,,core_candidate_topology,Derived from public E-REDES source records by the frozen PT60 fail-closed reconstruction pipeline.,public
